concurrent_users,cpu_utilization_percent,memory_utilization_percent,disk_io_operations,network_bandwidth_mbps,server_type,virtualization,database_queries_per_second,cache_hit_rate,server_age_months,operating_system,application_complexity,peak_hour_flag,background_processes,response_time_ms
3584.0,22.327094532177867,96.97984417031223,9652.04759173394,32.07720740457827,Database,VM,284.283999356506,69.59461520477532,26.74868964612177,Linux,Simple,1.0,116.0,491.3970980822433
4013.0,43.44661900594914,60.75040578962525,7141.244139578651,533.5393805826193,Web,Container,374.9911391676199,59.02847914226734,38.94491322781838,Linux,Complex,0.0,489.0,456.9212622401456
730.0,66.94665489654983,51.6390514247625,4125.917028926382,520.3763480752461,Application,Container,267.5710223068456,96.74034405205629,31.18734857690865,Unix,Simple,1.0,389.0,533.1699308924367
2743.0,69.72759720363774,58.93460524174516,9073.280875497729,707.2653619523793,Web,Container,295.9362080129297,90.57115915034132,35.197029048580525,Linux,Complex,1.0,363.0,427.50371758430856
591.0,75.69698909356387,52.68437401694364,5110.726587677345,224.9653266424897,Application,Container,436.4282063605325,88.4573843680332,39.96042142223468,Windows,Simple,0.0,306.0,368.22874127567206
1925.0,64.3848730676234,44.95124629758514,905.920320634531,349.9832147676266,File,VM,283.71002805512904,91.7065678638865,31.791327349332704,Unix,Simple,1.0,152.0,857.1887822018598
2835.0,79.79879086964715,75.22120409694709,536.5704770904941,559.4876443384198,File,Physical,274.15164553090864,51.71467860675897,18.47228492446255,Linux,Complex,1.0,279.0,258.3955193033007
4515.0,81.90654556367667,35.637864602290534,5466.455482249467,504.9366507026535,Application,Physical,34.29372750545683,71.61304773631277,50.22028084841156,Unix,Complex,1.0,164.0,332.7379038369468
2560.0,55.75296059919603,34.33494001620253,4944.727940913299,533.0139570263184,File,Physical,200.4825019012278,89.61137514758741,39.11001902551754,Unix,Moderate,0.0,341.0,672.1538036418592
1374.0,57.62908132949697,67.2837133246667,7046.997833060842,124.36971635626595,Database,Container,61.55794353504725,62.83956220754448,21.12910838516125,Windows,Moderate,0.0,319.0,816.1630590496554
4524.0,57.62908132949697,52.604753013534165,5110.726587677345,876.8018092838793,Database,Container,96.28844366756536,88.91140617853529,16.07632989201305,Windows,Simple,1.0,498.0,843.3221094434388
2560.0,82.76344864268734,56.39736680616462,8185.9917322611645,616.213910956934,Web,Physical,295.88188934147564,74.04388714715725,9.094311875802758,Windows,Complex,0.0,151.0,200.53584456627613
4968.0,47.35321556933541,48.79044082824658,2226.4912165579813,996.8802487337972,File,VM,164.5749665909291,67.5717966469326,55.03550052404099,Linux,Simple,0.0,402.0,804.0531731745045
1232.0,72.65591535267866,30.137158034533662,7955.575171566677,67.34751544796488,Database,Container,14.567724190268445,84.37056392856957,23.10584056519418,Windows,Simple,0.0,269.0,344.0913895116132
4621.0,35.65879641598957,67.89004073007919,9512.573709911878,303.2721343279286,File,Container,246.90637036343463,80.79208782467543,38.50688509650664,Unix,Complex,1.0,213.0,856.5330663511404
2762.0,31.308519502202053,48.69990464992796,2927.9928760548137,628.031508289966,Database,Container,302.0459251073152,64.65908703054191,31.791393857397654,Unix,Moderate,0.0,250.0,32.9215634143229
2525.0,57.62908132949697,50.83194186378144,1521.2233622482397,604.5084350678381,Web,VM,309.8430370899874,82.75556833692995,49.28057991499032,Windows,Simple,1.0,77.0,591.923572656068
1382.0,30.50324965746641,94.41456777881012,5110.726587677345,783.558472920297,Database,Physical,35.443959665017644,79.97943298235538,14.112886207101292,Unix,Simple,0.0,384.0,363.7363740262516
2052.0,65.9182159704661,49.44032036839542,5964.5699481175125,972.1183651639018,File,Physical,150.78444291740493,75.76754837168443,39.62227931619151,Linux,Moderate,0.0,423.0,923.8092161405352
2023.0,55.08201257111333,55.891368767253226,571.514236577523,259.5155125609246,Application,Physical,256.1259831983623,77.82246919819934,47.79450398440871,Linux,Complex,0.0,269.0,622.6708139016889
350.0,62.21280225241229,83.83042863435945,8966.178138835803,894.0561686897092,Application,VM,265.3389099744436,77.8849128413477,31.791327349332704,Linux,Simple,0.0,247.0,808.0338442929863
2110.0,66.15851776117242,92.66664371303148,7122.350732448491,632.3274331310519,Web,Container,342.0973121526917,52.01316502755733,7.969975246826496,Unix,Complex,1.0,266.0,708.449568893595
4314.0,57.62908132949697,88.07540552552001,5209.728238786565,222.53273077550804,Application,Physical,191.21604570075115,96.14356119506236,40.96528249808598,Linux,Simple,0.0,172.0,764.4877949426325
4459.0,29.683338533670973,68.81100281948002,553.7878736940042,189.8153195626454,File,Physical,193.91772571108092,94.45846231980448,44.35897938458666,Linux,Complex,0.0,317.0,526.0463018995533
774.0,24.672828092012544,38.94550310502533,613.9455150577091,44.89146731698771,Web,Container,328.2373053455944,82.60588548130485,1.041617025746058,Windows,Complex,0.0,315.0,900.7281567980796
2560.0,58.8081984482924,46.85394086673257,8669.867784906472,971.3718449891684,Web,Container,256.1259831983623,73.83150098415963,27.080710917569025,Linux,Complex,0.0,155.0,818.3776433006188
2172.0,73.09806712740146,63.82945642769459,5718.921666032576,643.6101747730403,Web,Container,24.935400909296472,97.06840943949598,36.89887802076664,Windows,Moderate,0.0,85.0,330.7503721318647
2889.0,41.58493391650019,93.03000216772683,8016.970691011865,423.868771288224,Web,VM,194.0265894250231,73.48731979922891,26.95316414235476,Linux,Complex,0.0,55.0,928.1693528714512
2560.0,44.61251933775312,76.78656415213152,871.8802784417461,100.09950993847768,Application,Container,409.6687458661723,75.76754837168443,59.44356685358876,Linux,Simple,0.0,458.0,198.8126910261473
34.0,52.56613128751236,72.6391811617321,8135.145115124903,191.21891918295628,Database,VM,161.72147996374605,63.23996403580985,21.611255026023848,Windows,Complex,0.0,310.0,219.57204236163997
2836.0,37.61704695098032,62.435132655539405,7946.305172341954,944.1943164311148,File,Container,15.513636606709683,63.38435720095721,52.697441122302095,Linux,Moderate,1.0,265.0,458.8772601550236
2264.0,26.835438580613605,38.68164340661925,5727.602141568756,758.90417347166,Web,VM,231.04888755415152,73.26847224528736,44.338486395529245,Unix,Moderate,1.0,96.0,479.6110468144606
614.0,44.41656001263962,71.56299674294254,8557.805297049186,730.5824485119663,Application,Container,300.00784873887284,93.79560766410556,23.43839851338976,Unix,Moderate,1.0,485.0,231.38564765907608
854.0,20.2992854666037,89.68177872918343,1635.5782489319524,521.7171986580656,Database,Container,128.07422783852064,75.76754837168443,26.01288518022387,Linux,Simple,0.0,415.0,902.1735119479748
2560.0,68.82753909845799,86.33044985002414,103.02144514239524,934.253161953624,File,Container,324.10995246361745,61.41461136859745,32.25049957616953,Unix,Moderate,1.0,402.0,495.7928557960992
615.0,33.42130735051944,76.67306566145524,1339.9319290378469,913.485269877095,Web,VM,256.1259831983623,73.94224336601991,37.60299212097608,Linux,Complex,1.0,375.0,459.3137950668449
3728.0,60.47865438286148,57.52123120767131,1255.6700667976977,284.1368818448539,Database,VM,181.524687184712,97.9470264243331,6.681190016356545,Windows,Simple,0.0,173.0,571.927746082503
3336.0,70.01290683284248,48.27060714434654,4046.296287675109,141.88004319338165,Web,Container,231.06084711395053,75.76171553243063,18.5199113212246,Windows,Complex,0.0,416.0,72.47262843327331
337.0,74.00513821377368,61.45556671170606,4506.013491425612,684.2541504921478,Application,VM,65.56639280567387,75.76754837168443,39.57370666923338,Unix,Moderate,0.0,181.0,368.1451930024916
253.0,60.5200857393283,83.87597848992127,9548.15379165118,167.0367766288023,Database,Container,421.6767793573562,90.75151467861797,18.850198395202,Unix,Complex,1.0,151.0,491.3970980822433
939.0,36.98708087638241,30.97235587564357,6717.136564507417,267.35460834116583,Web,Physical,210.75833030026385,86.5793110654059,40.79971364190971,Linux,Complex,0.0,462.0,645.1912835242526
2372.0,77.25198437679254,67.57142919314053,2222.986082039008,581.417235126874,Web,Container,468.9457684331013,56.6336688850034,41.56885473537236,Unix,Simple,0.0,351.0,432.2933184566338
412.0,69.79648370495677,95.8447476708528,7432.262393917355,520.3763480752461,Web,Physical,398.1303904796363,74.36723141733779,39.11134276384056,Linux,Moderate,0.0,374.0,463.0852387120332
4457.0,57.52262961582314,72.8600860885964,2730.353061514679,520.3763480752461,File,VM,200.5103405388433,55.34785375186227,14.153079077419374,Unix,Simple,0.0,244.0,285.4099725906304
4462.0,40.9313176922858,47.51761014666445,8425.645320052963,133.44454940144826,Web,Physical,466.5649866853719,90.87459151817386,35.00528465597433,Windows,Complex,0.0,196.0,10.40245266404995
2595.0,88.77080577145686,63.82945642769459,8208.32027131848,927.31285713742,Web,Physical,152.86945384341675,57.08517769929353,52.311696812132645,Windows,Simple,0.0,351.0,430.7376138435336
1047.0,35.871090125772625,33.99379720754904,9014.966476626088,299.4930490900218,File,VM,79.7739967111843,81.17286280418361,44.79531229604481,Linux,Moderate,0.0,292.0,193.327326779348
2874.0,69.94837050067402,96.80155757983128,2984.434124114705,697.7652449342603,Web,Container,283.1246426423432,92.32646155124114,48.61944001005328,Unix,Complex,1.0,476.0,112.225274853517
2560.0,79.34834086611195,33.157126841735824,3404.2836285760995,475.16115361449255,Web,Physical,91.53468254546316,97.08041531904482,10.063230972540609,Unix,Complex,0.0,346.0,491.3970980822433
355.0,62.88979101701609,96.96221143384008,5110.726587677345,372.4392872852409,Web,Container,66.59074310090827,94.0904444419015,3.7786354519869607,Windows,Complex,1.0,218.0,698.1945756169541
1115.0,24.0940890022562,56.96445240347079,8712.359735748985,178.75430335965157,Web,Container,326.9578566926673,68.26571343950017,26.79670372802585,Windows,Complex,0.0,143.0,600.3623178548489
4015.0,32.0921638166533,93.84146261953526,4091.815303242877,618.1754468546002,Database,VM,256.1259831983623,68.88805057296567,25.791742037705998,Unix,Moderate,1.0,269.0,189.1243642045502
1659.0,29.341974981654296,79.19015817331316,6435.712450891542,349.4217750291588,Web,Physical,197.3417856393353,91.0083177549226,26.56348798981882,Unix,Moderate,0.0,64.0,216.6127078168647
1256.0,24.35332539836945,89.91677736712575,2770.579787445987,315.9113790660948,File,Physical,477.9523696760478,52.08553008904088,7.79932183898332,Windows,Simple,1.0,483.0,183.4190351336407
2953.0,61.36745323974697,61.86560946453949,5110.726587677345,349.0401999757287,Application,Container,25.198763386438397,59.15056469428835,59.221289371534894,Unix,Simple,0.0,151.0,150.85018260544845
1683.0,50.508811383419314,59.29810341755159,2798.077925484669,566.6295011012304,Database,VM,43.05833221163885,65.50333665474719,9.065965980483076,Unix,Complex,1.0,312.0,397.4205401636679
2217.0,62.21075457283023,63.86116508363145,9277.602466411146,520.3763480752461,File,Container,220.85983871726395,62.52076984313183,46.915986817017306,Windows,Simple,1.0,436.0,847.9210030709455
4468.0,92.73373092014972,39.5650751452354,5292.733890843351,491.0181443254224,File,Container,66.42179674801321,89.34756281822385,42.52292859410023,Windows,Complex,0.0,60.0,418.02658216174297
1508.0,53.57100057047177,89.02403966205473,3422.738530213559,265.64581422631807,Web,Physical,146.49991109858337,89.74189709807546,8.533044757831,Windows,Complex,1.0,387.0,889.8892879298855
4155.0,44.36072889934656,76.52215709339268,4951.534832136936,71.20012453554435,Application,VM,129.70688257066564,51.064375525676994,56.12340619359959,Unix,Simple,0.0,415.0,630.4639890395205
4660.0,68.94846810075703,34.48523542899041,1174.451249757598,850.4257875190061,File,VM,160.3001110778142,74.22946352392661,5.818270539418344,Windows,Simple,0.0,246.0,155.89920673268193
2775.0,57.62908132949697,54.56108187048933,5202.852349639247,988.25512708176,Database,VM,157.71607730627335,98.72839807013584,49.75696184840489,Unix,Complex,0.0,371.0,639.2301439401086
326.0,46.67352838733623,93.5709213491302,2835.0286530470808,666.923370511408,File,Container,178.30757569086865,75.76754837168443,43.29928899827208,Linux,Simple,0.0,269.0,91.0284598076891
469.0,32.216663407645335,61.67664073070792,4448.734852083197,203.0733515188288,Application,Physical,121.99800646509648,69.85386150419502,5.135712965066361,Windows,Simple,0.0,60.0,340.5161807463248
322.0,73.25514604945535,50.997210365427534,9636.203904842776,405.3807598111379,Application,Container,454.0512963338113,66.75441024351287,12.449546940276958,Linux,Moderate,1.0,160.0,870.9158451641124
313.0,31.24049374125429,88.16968582881958,4085.224189355095,685.9362364947666,File,Container,379.67270431684585,79.07201061369166,7.217760365422279,Windows,Complex,1.0,487.0,639.1169916795856
3514.0,32.27084657620046,67.38401646979001,2667.862566942426,395.674244151718,Web,VM,191.72144277246517,69.0452163703533,39.2288975195667,Unix,Moderate,1.0,121.0,277.2839267328312
2946.0,76.26699445516178,69.2515076378335,6705.20990005082,977.7714552697964,Application,Physical,37.097383366691474,66.44741842211829,31.791327349332704,Linux,Simple,0.0,400.0,186.64237772627024
450.0,57.62908132949697,91.64621822061326,7564.000749757394,520.3763480752461,File,VM,44.71367938782841,98.3565526011102,49.36835397586463,Linux,Moderate,0.0,273.0,927.0712476307268
2443.0,59.49281139247104,80.44513400809674,8110.810653331247,671.771132600016,File,VM,26.904256779602377,60.57022914705104,26.956698535947638,Windows,Simple,0.0,335.0,855.854000699843
2560.0,30.42130538078524,63.82945642769459,5110.726587677345,605.461702113908,File,Container,493.1464860980554,66.21593264939129,32.73876274906047,Windows,Moderate,0.0,269.0,500.9666985657725
3556.0,80.52338178269325,47.3644554901717,6830.52426139473,54.1022108375411,File,Physical,54.82925475822249,68.37789972630948,27.347019760661414,Unix,Moderate,0.0,486.0,647.5884483041965
3260.0,39.92884342130016,40.00402350304217,1440.4833644778532,82.1500332366775,File,VM,168.93914340459747,95.16590852049794,13.836797772225331,Windows,Moderate,0.0,282.0,716.4929659984712
3936.0,69.61253812913586,58.880403322369474,3054.334380329946,281.5451101672152,Application,VM,39.47020714107961,65.01405620789743,25.1201505537215,Windows,Simple,1.0,345.0,638.036044315318
1065.0,60.3412648932912,41.54221709776364,9369.355163199278,912.6392026112236,Database,Physical,175.330305948095,72.58057834179073,3.884511068233158,Unix,Simple,0.0,269.0,159.5364129325986
2327.0,71.96049839661022,78.9271194329427,8985.588015937348,306.4786398039362,Application,Container,156.73590092797048,93.40346030076464,34.45485504131805,Linux,Complex,0.0,145.0,620.4588252516552
2987.0,58.58342604439766,40.33618436209652,6144.72223127204,357.43016413327166,File,VM,84.96525190228982,87.61216533054734,11.92938802525275,Windows,Simple,1.0,269.0,62.930070678559495
377.0,43.38610028765689,70.07085786065105,6958.242220197223,776.7037353921553,Database,Physical,187.90451923241127,73.64384850449119,35.60428593891391,Unix,Simple,1.0,214.0,151.79147267009503
500.0,25.99397988424783,76.83452683614925,5110.726587677345,967.0562159913028,Application,VM,220.45038655424983,51.87081029057393,58.70559053874676,Unix,Complex,1.0,113.0,469.9355949675067
1259.0,90.98000794599076,61.43399386835311,463.87787407907007,701.1041474857961,Web,Container,263.99027598255907,73.28275279058707,41.10242320562256,Linux,Complex,0.0,269.0,491.3970980822433
4273.0,34.40168335858523,72.49869130163746,603.1442260500932,520.3763480752461,Database,VM,276.5156299490321,71.05057188246887,31.791327349332704,Windows,Simple,0.0,315.0,491.3970980822433
2560.0,46.114596136981504,74.71107042543318,2419.491140069966,375.5889214352506,Application,Physical,148.56962336116476,60.35516773951042,19.288803140020875,Unix,Moderate,0.0,269.0,603.6200746982843
326.0,57.62908132949697,77.48665416518826,5783.469642867274,64.07403144308394,Web,Container,238.59101649924105,86.87697715000746,54.43750453681887,Windows,Complex,1.0,255.0,707.275972929865
819.0,86.44464317054978,33.382588473842326,5701.079075932728,138.33767950808178,Application,Container,256.1259831983623,73.25012787638252,39.670513871664745,Unix,Complex,0.0,269.0,855.2838606839523
4322.0,78.86683894346817,56.732135815356685,3638.9579989576714,977.0543203717644,File,Physical,369.3910129796129,66.69340980461871,34.41960295029537,Windows,Moderate,0.0,452.0,756.2981864392943
